cell,time,death,apoptosis,total_apoptosis,Tcell_death,total_Tcell_death,total_death,experiment_id
tumor_62282B,51.8,apoptosis,1,1541,0,173,1714,tumor_tcell_20210709.161551/
tumor_62405BABB,51.81666666666667,apoptosis,1,1542,0,173,1715,tumor_tcell_20210709.161551/
tumor_60973AAABBAAB,51.833333333333336,apoptosis,1,1543,0,173,1716,tumor_tcell_20210709.161551/
tumor_62353AABAAA,51.85,apoptosis,1,1544,0,173,1717,tumor_tcell_20210709.161551/
tumor_62045BAA,51.86666666666667,apoptosis,1,1545,0,173,1718,tumor_tcell_20210709.161551/
tumor_70972BBBB,51.86666666666667,apoptosis,1,1546,0,173,1719,tumor_tcell_20210709.161551/
tumor_70977,51.88333333333333,Tcell_death,0,1546,1,174,1720,tumor_tcell_20210709.161551/
tumor_62153,51.88333333333333,apoptosis,1,1547,0,174,1721,tumor_tcell_20210709.161551/
tumor_71092BAAAAB,51.88333333333333,Tcell_death,0,1547,1,175,1722,tumor_tcell_20210709.161551/
tumor_60782B,51.88333333333333,apoptosis,1,1548,0,175,1723,tumor_tcell_20210709.161551/
tumor_74482BAB,51.9,Tcell_death,0,1548,1,176,1724,tumor_tcell_20210709.161551/
tumor_60920BB,51.916666666666664,Tcell_death,0,1548,1,177,1725,tumor_tcell_20210709.161551/
tumor_60584BBB,51.916666666666664,apoptosis,1,1549,0,177,1726,tumor_tcell_20210709.161551/
tumor_62040BBABBAA,51.93333333333333,apoptosis,1,1550,0,177,1727,tumor_tcell_20210709.161551/
tumor_74875BB,51.95,Tcell_death,0,1550,1,178,1728,tumor_tcell_20210709.161551/
tumor_74853A,51.95,Tcell_death,0,1550,1,179,1729,tumor_tcell_20210709.161551/
tumor_62097ABBB,51.95,apoptosis,1,1551,0,179,1730,tumor_tcell_20210709.161551/
tumor_63700AAAB,51.95,apoptosis,1,1552,0,179,1731,tumor_tcell_20210709.161551/
tumor_74378BAAAB,51.983333333333334,apoptosis,1,1553,0,179,1732,tumor_tcell_20210709.161551/
tumor_62347BBBBBA,51.983333333333334,apoptosis,1,1554,0,179,1733,tumor_tcell_20210709.161551/
tumor_63963,51.983333333333334,Tcell_death,0,1554,1,180,1734,tumor_tcell_20210709.161551/
tumor_71142BA,52.0,apoptosis,1,1555,0,180,1735,tumor_tcell_20210709.161551/
